COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY
335,5452150,1631089955,touch,4.788,89,28
335,5452150,1631089393,acceleration,25.28,73,93
335,5452150,1631089981,touch,14.35,52,51
335,5452150,1631089986,touch,8.553,78,87
335,5452150,1631089479,touch,-5.635,49,13
335,5452150,1631089993,touch,-11.22,21,71
335,5452150,1631089997,touch,27.51,58,80
335,5452150,1631090002,touch,7.495,69,67
335,5452150,1631089510,touch,14.23,48,61
335,5452150,1631089535,touch,10.93,34,67
335,5452150,1631089539,duel,2.093,44,54
335,5452150,1631089541,touch,14.79,62,14
335,5452150,1631089543,touch,-8.355,57,15
335,5452150,1631089570,touch,8.446,64,13
335,5452150,1631090061,touch,-1.442,80,64
335,5452150,1631090068,touch,22.26,63,64
335,5452150,1631090081,duel,-7.911,63,60
335,5452150,1631090092,touch,-8.079,61,41
335,5452150,1631090096,duel,7.484,78,10
335,5452150,1631090099,duel,12.13,80,35
335,5452150,1631089618,duel,-3.016,18,74
335,5452150,1631090117,acceleration,23.71,71,77
335,5452150,1631090123,duel,-7.343,91,89
335,5452150,1631090126,duel,1.673,97,75
335,5452150,1631089662,acceleration,34.8,61,23
335,5452150,1631089680,acceleration,18.4,97,26
335,5452150,1631090162,touch,13.52,58,66
335,5452150,1631090164,duel,8.474,74,73
335,5452150,1631090184,touch,12.11,42,62
335,5452150,1631089712,duel,-11.4,54,95
335,5452150,1631090196,acceleration,18.9,66,52
335,5452150,1631089732,duel,-8.203,5,91
335,5452150,1631090231,duel,4.386,79,7
335,5452150,1631090239,touch,5.646,97,26
335,5452150,1631089781,duel,-1.52,67,91
335,5452150,1631089806,touch,11.03,59,27
335,5452150,1631090277,touch,14.01,68,76
335,5452150,1631090283,touch,12.08,73,25
335,5452150,1631090294,duel,-6.458,25,23
335,5452150,1631090297,touch,6.612,39,26
335,5452150,1631090302,touch,14.82,69,67
335,5452150,1631089863,acceleration,12.24,76,25
335,5452150,1631090311,duel,-9.451,21,67
335,5452150,1631090317,touch,11.51,74,13
335,5452150,1631089872,clearance,-1.559,7,97
335,5452150,1631089876,touch,14.87,16,52
335,5452150,1631090324,touch,14.47,39,71
335,5465978,1793867286,touch,11.89,45,7
335,5465978,1793867329,duel,1.29,64,97
335,5465978,1793867228,touch,8.763,24,71
335,5465978,1793867237,pass,9.413,41,84
335,5465978,1793867238,touch,-11.51,31,91
335,5465978,1793867375,duel,5.983,99,8
335,5465978,1793867424,touch,-20.15,20,13
335,5465978,1793867449,duel,2.823,54,83
335,5465978,1793867460,touch,22.18,56,25
335,5465978,1793867268,pass,29.78,41,60
335,5465978,1793867272,touch,13.15,79,6
335,5465978,1793867311,duel,-1.655,81,6
335,5465978,1793867315,pass,-51.69,66,35
335,5465978,1793867530,acceleration,25.55,64,33
335,5465978,1793867340,duel,5.952,20,6
335,5465978,1793867360,touch,11.37,18,64
335,5465978,1793867370,acceleration,18.27,77,82
335,5465978,1793867589,duel,2.535,97,13
335,5465978,1793867385,touch,6.339,19,47
335,5465978,1793867395,duel,-7.222,69,8
335,5465978,1793867609,touch,-0.518,8,26
335,5465978,1793867615,duel,5.318,46,96
335,5465978,1793867423,touch,3.684,55,66
335,5465978,1793867433,touch,-8.223,63,54
335,5465978,1793867684,duel,12.26,90,92
335,5465978,1793867528,touch,10.82,41,76
335,5465978,1793867777,touch,13.35,28,82
335,5465978,1793867796,touch,1.95,58,71
335,5465978,1793867566,touch,-12.7,14,24
335,5465978,1793867578,duel,3.921,43,80
335,5465978,1793867843,duel,26.19,70,22
335,5465978,1793867852,touch,-9.821,65,59
335,5465978,1793867856,duel,3.877,76,76
335,5465978,1793867865,duel,-7.829,76,28
335,5465978,1793867869,duel,4.948,97,12
335,5465978,1793867906,duel,-6.389,4,76
335,5465978,1793867634,duel,-0.791,81,27
335,5465978,1793867930,touch,23.8,36,75
335,5465978,1793867657,touch,21.52,47,72
335,5465978,1793867666,touch,5.42,45,54
335,5465978,1793867702,touch,8.383,59,52
335,5465978,1793867709,touch,3.926,91,85
335,5465978,1793867979,duel,-3.608,4,24
335,5465978,1793867744,touch,-5.212,48,51
335,5465978,1793867749,touch,19.83,61,11
335,5465978,1793868009,touch,-4.289,29,61
335,5465978,1793868012,touch,3.814,24,54
335,5465978,1793868021,duel,23,81,29
335,5465978,1793868023,touch,2.05,86,63
335,5465978,1793868027,touch,-0.897,69,92
335,5465978,1793868031,duel,6.041,79,81
335,5465978,1793867817,interception,7.067,14,62
335,5465978,1793868036,duel,3.761,75,23
335,5465978,1793867828,touch,9.47,35,46
335,5465978,1793868042,touch,5.721,38,74
335,5465978,1793868050,touch,-9.989,47,29
335,5465978,1793868055,touch,8.615,81,84
335,5465978,1793868058,duel,-4.913,97,88
335,5465978,1793867878,acceleration,19.89,60,16
335,5465978,1793868089,duel,16.79,98,74
335,5465978,1793867922,touch,12.96,26,77
335,5465978,1793867953,duel,-0.66,93,83
335,5465978,1793867956,duel,6.958,98,69
335,5465978,1793868138,touch,17.38,42,60
335,5465978,1793868372,interception,-22.7,27,82
335,5465978,1793868380,touch,-3.258,14,84
335,5465978,1793868383,touch,11.52,22,59
335,5465978,1793868393,interception,-6.389,45,19
335,5465978,1793868403,touch,4.964,53,85
335,5465978,1793868407,duel,16.57,69,67
335,5465978,1793868426,touch,8.81,45,96
335,5465978,1793868471,acceleration,16.52,62,97
335,5465978,1793869105,touch,11.41,12,40
335,5465978,1793868495,touch,17.96,55,41
335,5465978,1793868499,touch,12.14,78,29
335,5465978,1793868515,touch,6.058,53,72
335,5465978,1793868520,touch,6.636,93,11
335,5465978,1793868532,touch,9.571,46,45
335,5465978,1793868562,duel,-16.78,42,7
335,5465978,1793868578,duel,-9.645,79,94
335,5465978,1793869106,goal_kick,3.22,3,52
335,5465978,1793868243,touch,8.996,21,16
335,5465978,1793868258,duel,-0.169,96,21
335,5465978,1793868645,touch,6.215,21,29
335,5465978,1793868267,touch,7.333,36,43
335,5465978,1793868271,touch,6.556,53,36
335,5465978,1793868273,touch,-7.989,45,80
335,5465978,1793868276,touch,6.031,39,41
335,5465978,1793868688,pass,-10.36,62,7
335,5465978,1793868691,duel,23.63,87,31
335,5465978,1793868309,touch,11.63,74,29
335,5465978,1793868312,free_kick,-4.008,76,8
335,5465978,1793868743,touch,11.76,54,50
335,5465978,1793868751,touch,10.88,89,89
335,5465978,1793868329,acceleration,27.22,43,7
335,5465978,1793868334,duel,-1.074,80,28
335,5465978,1793868805,touch,11.15,25,58
335,5465978,1793868818,touch,13.63,67,53
335,5465978,1793868821,duel,-1.298,86,31
335,5465978,1793868418,touch,9.062,54,22
335,5465978,1793868858,duel,-20.07,16,77
335,5465978,1793868439,touch,6.835,90,74
335,5465978,1793868458,duel,7.471,48,38
335,5465978,1793868917,touch,6.968,88,32
335,5465978,1793868953,duel,-13.29,67,9
335,5465978,1793868958,duel,-4.943,45,21
335,5465978,1793868590,touch,16.03,70,16
335,5465978,1793868989,duel,2.844,73,4
335,5465978,1793868672,duel,-1.272,66,7
335,5465978,1793868678,pass,-29.38,46,70
335,5465978,1793868705,duel,15.86,93,12
335,5465978,1793868715,pass,9.706,60,45
335,5465978,1793868717,pass,-58.73,78,52
335,5465978,1793868736,duel,2,63,35
335,5465978,1793869027,interception,38.44,92,31
335,5465978,1793868810,touch,15.56,60,17
335,5465978,1793868848,pass,-13.28,64,10
335,5465978,1793869059,acceleration,35.39,67,97
335,5465978,1793869060,duel,5.674,72,93
335,5465978,1793869064,interception,-1.099,11,56
335,5465978,1793869066,touch,2.782,30,7
335,5465978,1793869070,touch,15.71,47,25
335,5465978,1793868884,throw_in,4.777,37,86
335,5465978,1793868898,touch,8.344,74,9
335,5227280,1104425194,touch,-1.883,13,72
335,5227280,1104425198,acceleration,31.85,59,6
335,5227280,1104425232,duel,15.76,54,7
335,5227280,1104427116,throw_in,-8.004,51,92
335,5227280,1104425294,duel,1.465,37,50
335,5227280,1104425298,touch,19.54,61,7
335,5227280,1104425314,touch,9.767,97,68
335,5227280,1104425338,touch,11.22,51,88
335,5227280,1104425063,duel,6.049,39,70
335,5227280,1104425071,pass,-27.34,73,20
335,5227280,1104425115,duel,-3.782,39,14
335,5227280,1104425138,duel,-1.376,80,94
335,5227280,1104425148,touch,4.408,89,77
335,5227280,1104425508,touch,13.31,59,93
335,5227280,1104425530,duel,3.794,37,81
335,5227280,1104425570,duel,11.02,78,33
335,5227280,1104425593,touch,3.084,87,24
335,5227280,1104425618,duel,-4.415,74,14
335,5227280,1104425261,duel,-9.864,53,79
335,5227280,1104425279,duel,22.45,90,94
335,5227280,1104425681,duel,11.42,20,78
335,5227280,1104425330,duel,14.55,78,79
335,5227280,1104425340,duel,3.126,96,11
335,5227280,1104425768,duel,3.894,58,94
335,5227280,1104425382,touch,-10.69,40,90
335,5227280,1104425398,touch,-3.331,71,43
335,5227280,1104425400,duel,5.548,60,22
335,5227280,1104425841,interception,2.622,42,45
335,5227280,1104425845,touch,-6.276,45,57
335,5227280,1104425887,touch,17.05,79,7
335,5227280,1104425918,duel,3.621,97,82
335,5227280,1104426041,duel,3.281,96,81
335,5227280,1104426095,duel,-3.523,81,22
335,5227280,1104426188,acceleration,26.35,81,79
335,5227280,1104425682,duel,8.515,48,52
335,5227280,1104425686,duel,-19.53,34,11
335,5227280,1104426334,duel,7.784,35,64
335,5227280,1104425742,touch,11.12,94,78
335,5227280,1104426382,acceleration,13.83,46,3
335,5227280,1104426416,touch,-7.235,24,70
335,5227280,1104426442,duel,8.199,74,48
335,5227280,1104426462,pass,53.07,19,60
335,5227280,1104426484,duel,-4.669,35,14
335,5227280,1104426555,touch,6.821,54,91
335,5227280,1104426560,touch,6.347,82,18
335,5227280,1104426566,touch,-9.148,56,49
335,5227280,1104426602,touch,-4.618,30,53
335,5227280,1104425955,touch,10.67,85,68
335,5227280,1104426639,touch,-5.415,49,66
335,5227280,1104426642,touch,9.522,60,98
335,5227280,1104425968,acceleration,15,81,86
335,5227280,1104426686,touch,1.356,37,36
335,5227280,1104426690,duel,36.92,77,39
335,5227280,1104426014,touch,11.82,34,6
335,5227280,1104426718,duel,-6.333,31,94
335,5227280,1104426064,duel,4.491,66,92
335,5227280,1104426740,duel,9.482,48,50
335,5227280,1104426745,touch,10.4,71,97
335,5227280,1104426097,touch,19.63,51,13
335,5227280,1104426768,touch,-10.51,78,83
335,5227280,1104427131,touch,3.789,81,97
335,5227280,1104426800,touch,13.8,30,84
335,5227280,1104426802,touch,7.131,55,97
335,5227280,1104426174,interception,3.557,14,52
335,5227280,1104426812,touch,3.212,53,80
335,5227280,1104426199,duel,-12.29,28,3
335,5227280,1104426207,duel,-1.376,43,96
335,5227280,1104426230,duel,-8.089,44,20
335,5227280,1104426241,interception,0.87,53,40
335,5227280,1104426853,touch,-6.258,47,97
335,5227280,1104426283,touch,-5.89,95,14
335,5227280,1104426289,duel,7.518,77,78
335,5227280,1104427126,touch,5.25,7,52
335,5227280,1104426887,duel,-0.571,43,36
335,5227280,1104426321,touch,14.22,55,41
335,5227280,1104426337,duel,3.783,79,70
335,5227280,1104426902,touch,34.15,66,29
335,5227280,1104426920,touch,2.543,53,92
335,5227280,1104426403,pass,4.723,96,93
335,5227280,1104426432,acceleration,18.21,75,32
335,5227280,1104426943,touch,13.65,89,18
335,5227280,1104426461,duel,-4.778,45,76
335,5227280,1104426962,touch,10.81,89,31
335,5227280,1104426979,duel,5.97,98,15
335,5227280,1104426506,touch,-11.32,46,71
335,5227280,1104426999,duel,3.126,69,29
335,5227280,1104427002,touch,16.04,97,31
335,5227280,1104427032,touch,8.787,57,26
335,5227280,1104427053,duel,3.07,48,80
335,5227280,1104426622,acceleration,11.86,71,13
335,5227280,1104427076,acceleration,16.87,67,86
335,5227280,1104427091,touch,10.06,92,39
335,5227280,1104426678,acceleration,18.45,69,45
335,5465921,1698167606,duel,5.544,92,93
335,5465921,1698167580,touch,-2.19,5,14
335,5465921,1698167640,touch,6.533,54,82
335,5465921,1698167654,touch,-21.34,39,25
335,5465921,1698167667,duel,5.161,48,27
335,5465921,1698167714,duel,4.812,46,29
335,5465921,1698167738,touch,-6.028,46,32
335,5465921,1698167742,touch,12.76,57,30
335,5465921,1698167750,touch,11.9,76,16
335,5465921,1698167771,touch,-5.115,45,26
335,5465921,1698167774,duel,-7.003,54,33
335,5465921,1698167831,touch,18.38,24,8
335,5465921,1698167778,pass,-6.01,95,74
335,5465921,1698167786,duel,4.613,98,63
335,5465921,1698167861,throw_in,9.779,28,4
335,5465921,1698167895,duel,3.797,81,44
335,5465921,1698167863,pass,-77.01,93,28
335,5465921,1698167901,touch,2.526,76,95
335,5465921,1698167913,duel,1.615,72,17
335,5465921,1698167938,touch,-6.581,68,73
335,5465921,1698167970,touch,12.45,74,88
335,5465921,1698168078,interception,-7.442,11,17
335,5465921,1698168097,touch,14.11,77,75
335,5465921,1698168131,duel,1.254,74,73
335,5465921,1698168011,touch,11.28,75,86
335,5465921,1698168182,duel,9.26,70,15
335,5465921,1698168287,touch,-3.939,67,75
335,5465921,1698168298,touch,0.141,97,93
335,5465921,1698168315,duel,-1.003,98,32
335,5465921,1698168340,duel,0.772,70,80
335,5465921,1698168348,duel,10.07,90,72
335,5465921,1698168147,touch,-7.54,14,62
335,5465921,1698168155,duel,9.948,44,36
335,5465921,1698168419,duel,-5.207,49,50
335,5465921,1698168425,touch,10.11,56,8
335,5465921,1698168429,touch,8.547,54,50
335,5465921,1698168450,duel,2.086,86,73
335,5465921,1698168222,duel,8.677,36,30
335,5465921,1698168505,touch,28.73,55,84
335,5465921,1698168240,duel,-5.167,57,93
335,5465921,1698168252,touch,-6.367,47,94
335,5465921,1698168255,touch,-9.518,35,55
335,5465921,1698168257,touch,10.8,54,24
335,5465921,1698168284,touch,32.23,78,86
335,5465921,1698168541,interception,-1.783,9,9
335,5465921,1698168293,touch,6.258,85,76
335,5465921,1698168295,duel,4.25,91,70
335,5465921,1698168314,duel,-1.812,85,33
335,5465921,1698168324,touch,11.8,60,92
335,5465921,1698168576,duel,-5.661,87,4
335,5465921,1698168364,touch,11.19,56,12
335,5465921,1698168428,duel,4.378,83,88
335,5465921,1698168458,duel,39.12,81,30
335,5465921,1698168709,duel,-6.11,26,94
335,5465921,1698168721,touch,6.383,46,43
335,5465921,1698168483,duel,6.258,70,32
335,5465921,1698168494,touch,-8.981,45,83
335,5465921,1698168805,pass,3.499,41,70
335,5465921,1698168808,touch,-3.189,44,46
335,5465921,1698168810,touch,14.11,65,7
335,5465921,1698168521,touch,7.955,56,38
335,5465921,1698168843,touch,6.74,39,70
335,5465921,1698168857,duel,9.891,50,25
335,5465921,1698168612,touch,18.28,69,7
335,5465921,1698168868,touch,25.57,80,67
335,5465921,1698168641,duel,16.97,77,86
335,5465921,1698168929,touch,13.04,16,34
335,5465921,1698168955,touch,10.74,55,86
335,5465921,1698168681,touch,21.74,87,85
335,5465921,1698169038,touch,2.748,45,55
335,5465921,1698169046,touch,21.46,72,30
335,5465921,1698169063,duel,4.172,90,51
335,5465921,1698169116,duel,-16.01,55,28
335,5465921,1698169134,touch,9.843,57,83
335,5465921,1698168765,duel,1.429,10,3
335,5465921,1698168769,duel,-6.593,36,8
335,5465921,1698168778,touch,8.46,20,51
335,5465921,1698168793,touch,9.576,85,88
335,5465921,1698169179,touch,29.31,66,16
335,5465921,1698169203,touch,7.215,54,44
335,5465921,1698169208,pass,-4.367,41,28
335,5465921,1698168820,touch,-3.263,9,11
335,5465921,1698169236,duel,-8.74,93,97
335,5465921,1698168828,touch,8.808,40,4
335,5465921,1698169268,touch,3.873,11,30
335,5465921,1698169278,touch,-16.66,16,92
335,5465921,1698169288,pass,54.33,33,63
335,5465921,1698169307,touch,21.62,72,74
335,5465921,1698168883,touch,13.67,37,56
335,5465921,1698169319,touch,16.86,76,23
335,5465921,1698168899,touch,15.81,56,8
335,5465921,1698169783,touch,10.14,43,35
335,5465921,1698168933,duel,-8.4,53,37
335,5465921,1698168960,touch,6.321,89,31
335,5465921,1698169431,touch,-3.567,76,17
335,5465921,1698169785,duel,-2.681,50,18
335,5465921,1698169467,touch,21.69,36,27
335,5465921,1698169473,touch,15.67,72,33
335,5465921,1698169062,goalkeeper_exit,8.4,9,49
335,5465921,1698169068,touch,20.05,54,21
335,5465921,1698169079,touch,11.54,70,88
335,5465921,1698169491,acceleration,24.01,69,17
335,5465921,1698169513,touch,4.803,54,17
335,5465921,1698169516,touch,11.07,55,27
335,5465921,1698169519,touch,11.66,99,17
335,5465921,1698169104,duel,-6.065,23,81
335,5465921,1698169114,duel,6.212,41,35
335,5465921,1698169538,touch,13.33,80,58
335,5465921,1698169558,duel,2.562,98,15
335,5465921,1698169222,touch,6.394,87,28
335,5465921,1698169233,touch,14.65,89,14
335,5465921,1698169592,interception,10.51,15,50
335,5465921,1698169595,touch,2.354,24,27
335,5465921,1698169606,touch,27.31,83,89
335,5465921,1698169609,corner,7.475,92,87
335,5465921,1698169272,touch,-11.8,82,95
335,5465921,1698169280,duel,4.812,95,29
335,5465921,1698169283,duel,-1.039,88,67
335,5465921,1698169285,touch,8.11,88,54
335,5465921,1698169306,touch,-18.95,35,56
335,5465921,1698169627,duel,-4.79,56,70
335,5465921,1698169639,interception,17.86,75,67
335,5465921,1698169653,touch,8.673,89,92
335,5465921,1698169671,duel,-0.712,85,16
335,5465921,1698169350,pass,54.87,23,63
335,5465921,1698169703,duel,-9.431,37,24
335,5465921,1698169710,touch,25.9,74,19
335,5465921,1698169386,touch,6.619,62,67
335,5465921,1698169737,touch,16.74,54,31
335,5465921,1698169743,touch,16.68,42,6
335,5465921,1698169753,touch,5.098,48,44
335,5465921,1698169755,touch,14.03,71,19
